562bbd61e12565a005c7104a,The most abundant greenhouse gas in the earth's atmosphere:,1. carbon dioxide 2. nitrous oxide 3. water vapor 4. methane 5. chlorofluorocarbons (CFCs) ,3. water vapor,
562cf05b41da0f0b00c11a9b,During the summer in terms of the actual amount of water vapor in the air the  driest part of the United States is found:,1. along the west coast 2. in Maine 3. in Nevada 4. in the southeastern US 5. in southern Arizona and New Mexico ,3. in Nevada,
562cf0bd41da0f0b00c11aa1,During the summer in terms of the actual amount of water vapor in the air the most humid part of the United States is found:,1. along the west coast 2. along the east coast from Ohio to New Jersey 3. in Maine 4. along the Gulf Coast ,4. along the Gulf Coast,
562cf0fe41da0f0b00c11aa6,The Gulf Coast states are more humid in summer than the coastal areas of Southern  California mainly because of the:,1. higher air temperature in the Gulf States 2. lower air temperature in Southern California 3. higher water temperature in the Gulf of Mexico 4. low relative humidity of the air over the Pacific Ocean ,3. higher water temperature in the Gulf of Mexico,
562cf14b41da0f0b00c11aab,Evaporative coolers are primarily used in climates where the summers are:,1. hot and humid 2. hot and dry 3. cold and humid 4. cold and dry ,2. hot and dry,
562d390c9b0e970b005e7658,If very cold air is brought indoors and warmed with no change in its moisture  content the saturation vapor pressure of this air will ____ and the relative  humidity of this air will ____.,"1. increase, increase 2. decrease, decrease 3. increase, decrease 4. decrease, increase ","3. increase, decrease",
562d39459b0e970b005e765d,Which of the following will increase the relative humidity in a home during the winter?,1. increasing the thermostat setting 2. lowering the temperature of the air inside the home 3. sealing the house against drafts 4. taking a shower and letting the air circulate through the home ,4. taking a shower and letting the air circulate through the home,
562d39929b0e970b005e7663,The main reason why vegetables take longer to cook in boiling water at high altitudes  is because:,1. water boils at a higher temperature with higher altitude 2. the temperature of the boiling water decreases with increasing altitude 3. there is less oxygen in the air at high altitude 4. saturation vapor pressure decreases with increasing altitude ,2. the temperature of the boiling water decreases with increasing altitude,
562d39cf9b0e970b005e7669,The temperature at which water boils depends mainly on:,1. air temperature 2. relative humidity 3. air pressure 4. air density 5. the specific heat of air ,3. air pressure,
562d3a109b0e970b005e766f,The percentage of water vapor present in the air compared to that required for  saturation is the:,1. mixing ratio 2. absolute humidity 3. dew point 4. relative humidity 5. specific humidity ,4. relative humidity,
562d3a5a9b0e970b005e7675,Suppose it is snowing outside and the air is saturated.  The air temperature and dew  point are both 15 degrees F and the actual vapor pressure is 3 mb. If this air is brought  indoors and warmed to 75 degrees F what would the relative humidity of this air be,1. 5 percent 2. 10 percent 3. 30 percent 4. 50 percent 5. 100 percent ,2. 10 percent,
562d3a909b0e970b005e767b,At what time of day is the relative humidity normally at a minimum?,1. when the air temperature is highest 2. just before sunrise 3. about midnight 4. when the air temperature is lowest ,1. when the air temperature is highest,
562d3acd9b0e970b005e7680,The Heat Index (HI) is based on the apparent temperature which is a combination of  air temperature and:,1. wind speed 2. relative humidity 3. solar intensity 4. cloud cover ,2. relative humidity,
562d3b0a9b0e970b005e7686,The time of day when the relative humidity reaches a maximum value is usually:,1. at the time when the air temperature is highest 2. in the middle of the afternoon 3. at the time when the air temperature is lowest 4. just before sunrise 5. about midnight ,3. at the time when the air temperature is lowest,
562d3b6d9b0e970b005e768c,Relative humidity changes with:,1. addition of water vapor to the air 2. decreases in temperature 3. increases in temperature 4. removal of water vapor from the air 5. all of the above ,5. all of the above,
562d3b9f9b0e970b005e7692,As the air temperature increases with no addition of water vapor to the air the  relative humidity will:,1. remain the same 2. increase 3. decrease 4. increase until it becomes equal to the dew point temperature ,3. decrease,
562d3bda9b0e970b005e7697,If the air temperature remains constant evaporating water into the air will ____ the  dew point and ____ the relative humidity.,"1. increase, increase 2. increase, decrease 3. decrease, increase 4. decrease, decrease ","1. increase, increase",
562d3c309b0e970b005e769c,If the air temperature in a room is 70 degrees F the saturation vapor pressure is 25 mb  the dew point temperature is 45 degrees F and the actual vapor pressure is 10 mb then the  relative humidity must be near ____ percent.,1. 15 2. 20 3. 35 4. 40 ,4. 40,
562d835602cba50b00768fc5,Rising air cools by this process:,1. expansion 2. evaporation 3. compression 4. condensation ,1. expansion,
562d83a202cba50b00768fca,Snow will usually melt on the roof of a home that is a:,1. good radiator of heat 2. good conductor of heat 3. poor radiator of heat 4. poor conductor of heat ,2. good conductor of heat,
562d83d802cba50b00768fcf,Indian summer would most likely occur during the month of:,1. October 2. December 3. June 4. August ,1. October,
562d843302cba50b00768fd4,Which of the following best describes the weather conditions necessary to bring  Indian summer weather to the eastern half of the United States?,1. a cold front moving off the New Jersey coast 2. a strong slow-moving low pressure area just east of Virginia 3. a strong slow-moving high pressure area off the southeast coast 4. a strong fast-moving low pressure area over Georgia 5. a cold front that stretches from South Carolina to Texas ,3. a strong slow-moving high pressure area off the southeast coast,
562d849b02cba50b00768fdb,During an equinox:,1. the days and nights are of equal length except at the poles 2. at noon the sun is overhead at the equator 3. the earth is not tilted toward nor away from the sun 4. all of the above ,4. all of the above,
562d852602cba50b00768fe5,During the course of a year the sun will disappear from view at the North Pole on  what date?,1. June 21 2. September 21 3. December 21 4. January 1 5. March 21 ,2. September 21,
562d911502cba50b00768ff5,During the winter in the Northern Hemisphere the land of the midnight sun would be  found:,1. at high latitudes 2. at middle latitudes 3. near the equator 4. in the desert southwest 5. on the West Coast ,1. at high latitudes,
562d919202cba50b00768ffb,The wind-chill factor:,1. relates body heat loss with wind to an equivalent temperature with no wind 2. indicates the temperature at which water freezes on exposed skin 3. takes into account humidity and air temperature in expressing the current air temperature 4. tells farmers when to protect crops from a freeze 5. determines how low the air temperature will be on any given day ,1. relates body heat loss with wind to an equivalent temperature with no wind,
562d922002cba50b00769002,Hypothermia is most common in:,"1. hot, humid weather 2. cold, wet weather 3. hot, dry weather 4. cold, dry weather ","2. cold, wet weather",
562d929302cba50b00769007,A thermometer that measures temperature and records it on a piece of chart paper:,1. minimum thermometer 2. thermistor 3. thermograph 4. maximum thermometer ,3. thermograph,
562d931602cba50b0076900c,The air temperature is 45 degrees F the wind is blowing at 30 MPH and the wind chill temperature is 15 degrees F.  These conditions would be equivalent to:,1. a 15°F air temperature and 0 MPH winds 2. a 30°F air temperature and 45 MPH winds 3. a 30°F air temperature and 15 MPH winds 4. a 15°F air temperature and 30 MPH winds ,1. a 15°F air temperature and 0 MPH winds,
562d938c02cba50b00769011,In calm air the air temperature is -10 degrees C if the wind speed should increase to 30 knots (with no change in air temperature) the thermometer would indicate:,1. a much higher temperature than -10°C 2. a much lower temperature than -10°C 3. a temperature of -10°C 4. a temperature of -30°C ,3. a temperature of -10°C,
562d943902cba50b0076901d,If the temperature is 20 degrees C and the actual vapor pressure e is 10 mb what is the relative humidity?,1. 0.5 2. 0.22 3. 0.08 4. 0.45 5. None of the above ,4. 0.45,
562d94c102cba50b00769029,The instrument that measures humidity by measuring the amount of radiant energy  absorbed by water vapor is the:,1. electrical hygrometer 2. infrared hygrometer 3. sling psychrometer 4. hair hygrometer 5. dew cell ,2. infrared hygrometer,
562d951b02cba50b00769032,Which of the following statements is not correct?,"1. The length of human hair changes as the relative humidity changes. 2. During the winter, low relative humidity can irritate the mucus membranes in the nose and throat. 3. The relative humidity is a measure of the air's actual water vapor content. 4. A change in the air temperature can change the relative humidity. ",3. The relative humidity is a measure of the air's actual water vapor content.,
562d955602cba50b00769037,This instrument uses wet-bulb and dry-bulb temperature to obtain relative humidity:,1. infrared hygrometer 2. sling psychrometer 3. hair hygrometer 4. electrical hygrometer ,2. sling psychrometer,
562d960002cba50b00769043,Which of the following is the best indicator of the actual amount of water vapor in the air?,1. air temperature 2. saturation vapor pressure 3. relative humidity 4. dew point temperature ,4. dew point temperature,
562d965102cba50b00769048,At 40 degrees F the atmosphere is saturated with water vapor.  If the air temperature  increases to 60 degrees F with no addition or removal of water vapor one may conclude that  the dew point is about:,1. 20°F 2. 40°F 3. 60°F 4. 100°F ,2. 40°F,
562d968f02cba50b0076904e,As the air temperature increases with no addition of water vapor to the air the dew point will:,1. remain the same 2. increase 3. decrease 4. increase and become equal to the air temperature ,1. remain the same,
562d970102cba50b00769053,In a blinding snowstorm in Vermont the air temperature and dew-point temperature are  both 30 degrees F.  Meanwhile under clear skies in Arizona the air temperature is 85 degrees F and  the dew point temperature is 38 degrees F.  From this information you could conclude:,1. there is more water vapor in the air in Arizona 2. there is more water vapor in the Vermont snowstorm 3. the same amount of water vapor is found in the air in Vermont and Arizona 4. Vermont and Arizona are both located next to the ocean ,1. there is more water vapor in the air in Arizona,
